Region,Site,Latitude,Longitude,Elevation,Start Year,End Year,Age,Species Code,Plant Type,Family,Genus,Species,Climate Region (based on Aridity Index Value),LWCV,P50,Rooting Depth,Canopy Height,Tree Density,AWC,CEC,Ecological Memory,CV_PN_TMP,CV_EP_TMP,CV_PN_VPD,CV_EP_VPD,CV_PN_CWD,CV_EP_CWD,CV_PN_SR,CV_EP_SR,Nm,Pm,SLA
europe,fran016,44.27,6.57,1900,1792,1975,183,PCAB,Gymnosperm,Pinaceae,Picea,Picea abies,Humid,0.153280615,-3.98,2.243076219,16,241.3683507,5,80,0.205555798,0.113678791,0.105077768,0.083758224,0.121373447,0.629349873,0.940549647,0.01639744,0.022242971,16.61130449,1.453666799,12.63016534
europe,fran017,43.88,7.33,1700,1838,1975,137,ABAL,Gymnosperm,Pinaceae,Abies,Abies alba,Humid,0.162068531,-3.65,2.594033722,,141.6443358,5,80,0.389653131,0.067375409,0.070054862,0.081488388,0.125562956,29.76250045,8.003227466,0.015048882,0.021018278,18.02352857,1.402111016,15.10446951
europe,fran018,43.88,7.33,1700,1795,1975,180,PCAB,Gymnosperm,Pinaceae,Picea,Picea abies,Humid,0.214101501,-3.98,2.594033722,,141.6443358,5,80,0.204116433,0.067375409,0.070054862,0.081488388,0.125562956,29.76250045,8.003227466,0.015048882,0.021018278,18.02352857,1.402111016,15.10446951
europe,fran019,45.27,6.92,1950,1834,1975,141,PCAB,Gymnosperm,Pinaceae,Picea,Picea abies,Humid,0.206585433,-3.98,3.601129168,,392.7353384,6,42,,0.129152578,0.125141057,0.104992874,0.135145329,0.474396438,0.603513993,0.017890979,0.024122222,16.3262352,1.663783369,12.12136145
europe,fran020,42.77,0.62,1800,1784,1977,193,ABAL,Gymnosperm,Pinaceae,Abies,Abies alba,Humid,0.257428823,-3.65,0.656137942,23,450.4823609,3,32,,0.050743105,0.056327386,0.099212343,0.10955888,0.423942639,0.611293539,0.013656468,0.016634197,19.77289666,1.633495036,17.79103073
europe,fran021,42.97,0.73,1750,1659,1977,318,PIMU,Gymnosperm,Pinaceae,Pinus,Pinus mughus,Humid,0.31793704,,5.111772335,23,471.0179079,1,52,,0.050743105,0.056327386,0.099212343,0.10955888,0.423942639,0.611293539,0.013656468,0.016634197,19.77289666,1.633495036,17.79103073
europe,fran022,42.45,2.38,1950,1839,1977,138,PIMU,Gymnosperm,Pinaceae,Pinus,Pinus mughus,Humid,0.272214334,,1.235980774,27,73.86898146,1,32,,0.064051027,0.063104843,0.102510284,0.112792565,0.803409149,1.135734646,0.014036115,0.015489838,15.308448,1.326945866,11.9045109
europe,fran023,42.6,2.05,2100,1769,1977,208,PIMU,Gymnosperm,Pinaceae,Pinus,Pinus mughus,Humid,0.25201364,,0.183108263,18,621.4035571,1,47,,0.054457115,0.058444228,0.102152329,0.119185948,0.472639635,0.577011303,0.014030865,0.016078036,13.33596903,1.232982384,7.752623584
europe,fran024,42.6,2.07,1700,1742,1977,235,ABAL,Gymnosperm,Pinaceae,Abies,Abies alba,Humid,0.154404027,-3.65,2.548256657,18,828.2100711,1,47,0.242844946,0.054457115,0.058444228,0.102152329,0.119185948,0.472639635,0.577011303,0.014030865,0.016078036,13.33596903,1.232982384,7.752623584
europe,fran025,42.47,2.4,1720,1831,1977,146,ABAL,Gymnosperm,Pinaceae,Abies,Abies alba,Humid,0.21288398,-3.65,1.220721752,27,247.6031134,6,34,,0.064051027,0.063104843,0.102510284,0.112792565,0.803409149,1.135734646,0.014036115,0.015489838,15.308448,1.326945866,11.9045109
europe,fran026,42.98,-0.75,1500,1743,1977,234,ABAL,Gymnosperm,Pinaceae,Abies,Abies alba,Humid,0.273692004,-3.65,0.091554131,,78.8524596,6,52,0.313451683,0.050009417,0.056785203,0.090140893,0.099870643,0.554403001,0.955713183,0.012436367,0.015208696,16.9432747,1.405252289,12.31597106
europe,fran027,42.07,9.2,1400,1518,1980,462,PINI,Gymnosperm,Pinaceae,Pinus,Pinus nigra,Humid,0.217186635,-2.8,0.091554131,22,898.3109498,7,85,0.404352619,0.046059685,0.045399844,0.11453325,0.12204494,0.244144826,0.410467199,0.014806107,0.023456817,13.83296102,1.296302744,9.924046466
europe,fran028,43.87,7.33,2050,1715,1977,262,PCAB,Gymnosperm,Pinaceae,Picea,Picea abies,Humid,0.20768147,-3.98,7.019150072,,476.3065941,5,80,0.211646022,0.067133995,0.071322861,0.09096139,0.125537748,19.13126903,6.384381037,0.015202169,0.0212266,18.02352857,1.402111016,15.10446951
europe,fran032,48.57,8,1080,1904,1994,90,PCAB,Gymnosperm,Pinaceae,Picea,Picea abies,Humid,0.260489146,-3.98,0.183108263,25,5.630882363,1,47,,0.059747633,0.072871996,0.135324563,0.17142694,0.621773778,2.274575254,0.022729437,0.026169827,21.05240027,1.841525354,22.80390059
europe,fran033,47.98,7.08,230,1931,1994,63,PCAB,Gymnosperm,Pinaceae,Picea,Picea abies,Humid,0.258870907,-3.98,2.258335241,,737.8536276,3,21,,0.069075273,0.066118132,0.161238744,0.161930801,12.20977183,2.925087185,0.026748521,0.031203832,18.37630925,1.700863549,13.27863649
europe,fran034,45.88,5.73,1340,1891,1975,84,PCAB,Gymnosperm,Pinaceae,Picea,Picea abies,Humid,0.273058636,-3.98,1.312275883,,634.2147493,1,47,,0.072370495,0.085388719,0.126224152,0.173129847,5.49675578,1.868319951,0.015860124,0.023436996,16.58617386,1.40940129,10.66284298
europe,fran038,42.08,9.2,1500,1678,1980,302,ABAL,Gymnosperm,Pinaceae,Abies,Abies alba,Arid,0.241897543,-3.65,0.091554131,22,789.7806614,7,85,,0.046059685,0.045399844,0.11453325,0.12204494,0.244144826,0.410467199,0.014806107,0.023456817,13.83296102,1.296302744,9.924046466
usa,ga001,33.95,-83.32,243,1821,1987,166,PIEC,Gymnosperm,Pinaceae,Pinus,Pinus echinata,Humid,0.243516112,-3.21,0.274662394,22,340.2785459,1,16,,0.030864897,0.034637862,0.110378416,0.160773954,1.655879917,3.248367524,0.019107365,0.026148804,17.1057813,1.567804675,14.26965215
usa,ga004,32.05,-83.3,53,1202,1984,782,TADI,Gymnosperm,Cupressaceae,Taxodium,Taxodium distichum,Humid,0.313781538,-2.135485942,0.366216526,17,564.4180115,1,16,,0.03064148,0.033854445,0.102799471,0.141648409,0.863214407,1.50076969,0.018179069,0.026280988,14.77728287,1.458175634,12.38332373
europe,germ020,51.72,10.57,900,1739,1977,238,PCAB,Gymnosperm,Pinaceae,Picea,Picea abies,Humid,0.264580436,-3.98,0.762951095,27,851.7529659,3,32,0.184103706,0.058234507,0.073373238,0.131406931,0.188626294,0.459568224,1.279788757,0.020845408,0.021680679,16.8569068,1.692583896,10.25836738
europe,germ041,47.8,8.08,1200,1932,1992,60,PCAB,Gymnosperm,Pinaceae,Picea,Picea abies,Humid,0.260110809,-3.98,0.091554131,26,190.708731,3,32,0.259208729,0.075774888,0.072964642,0.161914769,0.174352346,1.445954899,1.250308253,0.026644963,0.032880045,16.37341043,1.621858313,11.6810676
europe,germ042,48.08,7.68,440,1903,1995,92,PCAB,Gymnosperm,Pinaceae,Picea,Picea abies,Humid,0.203140816,-3.98,7.614251926,13,548.8528917,3,45,,0.057360634,0.069955189,0.136347401,0.173339537,0.575686856,1.459467647,0.02178132,0.025725521,20.48950484,1.755526319,18.9766602
europe,germ043,48.08,7.68,440,1926,1995,69,ABAL,Gymnosperm,Pinaceae,Abies,Abies alba,Humid,0.290777569,-3.65,7.614251926,13,548.8528917,3,45,,0.058978484,0.061913428,0.140472285,0.14911631,0.594484085,1.244387299,0.024948754,0.029475015,20.48950484,1.755526319,18.9766602
europe,germ044,47.83,7.7,390,1890,1995,105,PCAB,Gymnosperm,Pinaceae,Picea,Picea abies,Humid,0.277377216,-3.98,1.037613489,27,680.9428317,3,32,,0.059547234,0.071445348,0.141849254,0.180399409,1.317570334,9.749464577,0.021108256,0.025842734,20.48950484,1.755526319,18.9766602
europe,germ045,47.83,7.7,390,1894,1995,101,ABAL,Gymnosperm,Pinaceae,Abies,Abies alba,Humid,0.269664681,-3.65,1.037613489,27,680.9428317,3,32,,0.059547234,0.071445348,0.141849254,0.180399409,1.317570334,9.749464577,0.021108256,0.025842734,20.48950484,1.755526319,18.9766602
europe,germ046,47.8,7.75,930,1844,1995,151,PCAB,Gymnosperm,Pinaceae,Picea,Picea abies,Humid,0.320716443,-3.98,1.419089036,27,770.1936627,3,32,0.230800247,0.059547234,0.071445348,0.141849254,0.180399409,1.317570334,9.749464577,0.021108256,0.025842734,16.37341043,1.621858313,11.6810676
europe,germ047,47.8,7.75,930,1844,1995,151,ABAL,Gymnosperm,Pinaceae,Abies,Abies alba,Humid,0.210100113,-3.65,1.419089036,27,770.1936627,3,32,,0.059547234,0.071445348,0.141849254,0.180399409,1.317570334,9.749464577,0.021108256,0.025842734,16.37341043,1.621858313,11.6810676
europe,germ048,47.83,7.98,1320,1871,1995,124,PCAB,Gymnosperm,Pinaceae,Picea,Picea abies,Humid,0.233594372,-3.98,3.250171664,27,609.543767,3,32,,0.059547234,0.071445348,0.141849254,0.180399409,1.317570334,9.749464577,0.021108256,0.025842734,16.37341043,1.621858313,11.6810676
europe,germ050,48.03,8.35,880,1897,1994,97,PCAB,Gymnosperm,Pinaceae,Picea,Picea abies,Humid,0.226899293,-3.98,1.678492409,26,832.168485,3,32,,0.062589583,0.07536886,0.140937009,0.178309774,1.382040094,20.07724347,0.021297828,0.025453475,20.19460092,1.591839641,19.05398219
europe,germ051,48.03,8.35,880,1898,1994,96,ABAL,Gymnosperm,Pinaceae,Abies,Abies alba,Humid,0.188646125,-3.65,1.678492409,26,832.168485,3,32,0.277878079,0.062589583,0.07536886,0.140937009,0.178309774,1.382040094,20.07724347,0.021297828,0.025453475,20.19460092,1.591839641,19.05398219
europe,germ052,47.85,8.03,1250,1756,1995,239,PCAB,Gymnosperm,Pinaceae,Picea,Picea abies,Humid,0.20250389,-3.98,1.235980774,26,685.2969404,3,32,,0.073345744,0.084653404,0.152708783,0.189997302,1.369690447,1.120357593,0.021000861,0.026323656,16.37341043,1.621858313,11.6810676
europe,germ053,47.85,7.78,490,1881,1995,114,PCAB,Gymnosperm,Pinaceae,Picea,Picea abies,Humid,0.32068052,-3.98,0.091554131,27,722.8113006,3,32,0.31575203,0.059547234,0.071445348,0.141849254,0.180399409,1.317570334,9.749464577,0.021108256,0.025842734,16.37341043,1.621858313,11.6810676
europe,germ054,47.85,7.78,490,1864,1995,131,ABAL,Gymnosperm,Pinaceae,Abies,Abies alba,Humid,0.307794808,-3.65,0.091554131,27,722.8113006,3,32,0.147409581,0.059547234,0.071445348,0.141849254,0.180399409,1.317570334,9.749464577,0.021108256,0.025842734,16.37341043,1.621858313,11.6810676
europe,germ055,47.78,7.75,940,1867,1995,128,PCAB,Gymnosperm,Pinaceae,Picea,Picea abies,Humid,0.253346764,-3.98,2.548256657,27,766.2168657,3,32,,0.059547234,0.071445348,0.141849254,0.180399409,1.317570334,9.749464577,0.021108256,0.025842734,16.37341043,1.621858313,11.6810676
europe,germ056,47.78,7.75,940,1841,1995,154,ABAL,Gymnosperm,Pinaceae,Abies,Abies alba,Humid,0.254995389,-3.65,2.548256657,27,766.2168657,3,32,0.304777783,0.059547234,0.071445348,0.141849254,0.180399409,1.317570334,9.749464577,0.021108256,0.025842734,16.37341043,1.621858313,11.6810676
europe,gree001,39.8,21.22,1750,1673,1981,308,PILE,Gymnosperm,Pinaceae,Pinus,Pinus leucodermis,Humid,0.1779505,,4.303044175,21,235.1478755,4,54,0.443910459,0.048313729,0.059211618,0.064506144,0.093560175,0.414921587,0.307316511,0.013326133,0.021096344,16.26063158,1.407464725,11.99496108
europe,gree002,37.08,22.33,1450,1825,1981,156,PINI,Gymnosperm,Pinaceae,Pinus,Pinus nigra,Arid,0.362339606,-2.8,0.091554131,18,401.6610078,5,55,0.349365173,0.048567412,0.050431492,0.044346812,0.060819816,0.210694407,0.174050903,0.010817391,0.013987301,14.70941331,1.368985667,12.62499372
europe,gree003,38.72,21.67,1350,1812,1981,169,ABBO,Gymnosperm,Pinaceae,Abies,Abies borisii-regis,Humid,0.195830378,,1.327534905,19,475.7694965,5,39,0.346984307,0.040253433,0.047586503,0.058428542,0.081729593,0.246709453,0.223872011,0.012612556,0.017702774,13.63587812,1.233415909,8.947830425
europe,gree004,37.63,22.28,1620,1832,1981,149,ABCE,Gymnosperm,Pinaceae,Abies,Abies cephalonica,Humid,0.165622,,1.709010452,,454.9269317,6,33,0.279678568,0.038598162,0.04361447,0.054019931,0.074637937,0.120115931,0.117546938,0.012215105,0.015408762,16.36542381,1.489559567,15.57561193
europe,gree005,40.08,22.42,2250,1583,1981,398,PILE,Gymnosperm,Pinaceae,Pinus,Pinus leucodermis,Humid,0.15907056,,0.091554131,,951.8630294,6,42,,0.042510426,0.054317648,0.079207551,0.112589669,0.224842425,0.224279661,0.014023953,0.021587258,,,
asia,hml0,51.35,122.56,1060,1947,2013,66,LAGM,Gymnosperm,Pinaceae,Larix,Larix gmelinii,Humid,0.265254803,,0.183108,17,567.51,1,47,0.955223881,0.110362574,0.085824413,0.127461577,0.178633847,1.746331232,1.17576157,0.018027294,0.032748662,13.64935969,1.744565615,8.123581508
asia,hml4,51.44,122.5,838,,2013,,LAGM,Gymnosperm,Pinaceae,Larix,Larix gmelinii,Humid,0.308492119,,0.183108,16,496.241,1,47,0.973451327,0.112561872,0.081711857,0.114588582,0.170370119,1.303085312,1.441800324,0.020100486,0.031607677,13.64935969,1.744565615,8.123581508
asia,hml5,51.45,122.54,873,,2013,,LAGM,Gymnosperm,Pinaceae,Larix,Larix gmelinii,Humid,0.273726199,,0.183108,20,543.402,1,47,0.973451327,0.116899557,0.085141476,0.115144156,0.179379972,1.669083006,1.202401583,0.020100486,0.031607677,13.64935969,1.744565615,8.123581508
usa,id007,44.43,-116.08,2140,1716,1983,267,PCEN,Gymnosperm,Pinaceae,Picea,Picea engelmannii,Arid,0.120285658,-4.906946696,4.547188525,,304.5043952,5,52,,0.064023802,0.0606785,0.082649064,0.096868617,0.211685737,0.192846394,0.016211622,0.026896151,15.30252134,1.570692192,11.09210432
usa,id008,43.87,-114.72,2580,1530,1983,453,PCEN,Gymnosperm,Pinaceae,Picea,Picea engelmannii,Arid,0.076041482,-4.906946696,18.1887541,,231.7670071,5,52,,0.136530524,0.105700531,0.102184755,0.112525167,0.236375063,0.23578164,0.016031999,0.025427288,13.36188343,1.515966344,7.410619729
usa,id013,44.62,-114.5,2820,1305,1997,692,PCEN,Gymnosperm,Pinaceae,Picea,Picea engelmannii,Arid,0.084610594,-4.906946696,1.098649577,,253.9309807,3,138,,0.091966675,0.080451287,0.10402681,0.112815493,0.185885819,0.196171255,0.016997278,0.026136144,14.02729464,1.628115712,7.499950456
asia,indi001,34.25,75.92,3200,1777,1981,204,ABPI,Gymnosperm,Pinaceae,Abies,Abies pindrow,Arid,0.28508353,,0.183108263,,0,6,42,0.185149002,0.184932194,0.079324335,0.054099695,0.054657547,0.238793044,0.255800006,0.018061842,0.019267081,16.77914208,1.600763389,16.75711293
asia,indi002,35.08,74.3,2740,1604,1980,376,ABPI,Gymnosperm,Pinaceae,Abies,Abies pindrow,Arid,0.231399934,,0.183108263,,0,,0,,0.085029212,0.053244854,0.067272465,0.080336783,0.214428793,0.216786871,0.014358884,0.017057136,17.47641759,1.811019014,15.5082398
asia,indi003,35.08,74.33,3125,1608,1980,372,ABPI,Gymnosperm,Pinaceae,Abies,Abies pindrow,Arid,0.25373794,,0.091554131,,0,,0,0.169860089,0.085029212,0.053244854,0.067272465,0.080336783,0.214428793,0.216786871,0.014358884,0.017057136,17.47641759,1.811019014,15.5082398
asia,indi004,34.5,75.75,3110,1643,1981,338,ABPI,Gymnosperm,Pinaceae,Abies,Abies pindrow,Arid,0.20968759,,0,,0,6,42,,0.184932194,0.079324335,0.054099695,0.054657547,0.238793044,0.255800006,0.018061842,0.019267081,16.77914208,1.600763389,16.75711293
asia,indi005,34.58,75.55,3125,1732,1980,248,ABPI,Gymnosperm,Pinaceae,Abies,Abies pindrow,Arid,0.277311907,,0.396734569,,0,5,55,0.214617751,0.087907769,0.051903029,0.060305771,0.068173798,0.219069794,0.252135663,0.017694044,0.01920711,18.52681925,2.11881126,15.23061039
asia,indi006,34.58,75.53,3400,1654,1981,327,ABPI,Gymnosperm,Pinaceae,Abies,Abies pindrow,Arid,0.18590451,,0.183108263,,0,,0,0.160049675,0.087952112,0.05237806,0.059953466,0.069442728,0.221955076,0.250597991,0.017692041,0.019127889,18.52681925,2.11881126,15.23061039
asia,indi007,34.65,75.47,3200,1682,1981,299,ABPI,Gymnosperm,Pinaceae,Abies,Abies pindrow,Arid,0.231704535,,0.915541314,,0,5,55,,0.104477627,0.06278797,0.063109136,0.069806861,0.215928224,0.244186984,0.016423092,0.018436485,18.52681925,2.11881126,15.23061039
europe,ital006,46.53,12.07,1820,1737,1975,238,PCAB,Gymnosperm,Pinaceae,Picea,Picea abies,Humid,0.185647229,-3.98,0.625619898,24,282.6396285,5,80,0.209247301,0.093486196,0.10069866,0.202739515,0.314765798,0.326312426,0.523512768,0.018178437,0.025362919,14.78751396,1.421661129,10.73015499
europe,ital007,46.53,12.07,1900,1660,1975,315,PCAB,Gymnosperm,Pinaceae,Picea,Picea abies,Humid,0.15030788,-3.98,0.625619898,24,282.6396285,5,80,-0.177866587,0.093486196,0.10069866,0.202739515,0.314765798,0.326312426,0.523512768,0.018178437,0.025362919,14.78751396,1.421661129,10.73015499
europe,ital008,43.87,11.67,1450,1827,1980,153,ABAL,Gymnosperm,Pinaceae,Abies,Abies alba,Humid,0.186363417,-3.65,7.537956817,30,684.8055435,5,21,0.273371265,0.040968997,0.048532086,0.095283977,0.13027218,0.341583237,0.806726997,0.017043947,0.028843621,19.13873293,1.548593548,19.16993107
europe,ital009,44.12,10.7,1400,1846,1980,134,ABAL,Gymnosperm,Pinaceae,Abies,Abies alba,Humid,0.210990577,-3.65,3.78423743,27,628.7360343,5,32,,0.039038594,0.048683396,0.095644706,0.144290174,0.366477716,0.912549217,0.017852367,0.027433768,19.61413324,1.56230576,14.82458783
europe,ital010,38.17,15.92,1850,1790,1980,190,ABAL,Gymnosperm,Pinaceae,Abies,Abies alba,Humid,0.175922938,-3.65,7.553215839,,639.0750521,3,21,,0.037992542,0.035486636,0.076747471,0.08345063,,,0.011766152,0.023222512,16.63712219,1.329955533,9.943795049
europe,ital011,39.9,16.2,1720,1800,1980,180,ABAL,Gymnosperm,Pinaceae,Abies,Abies alba,Humid,0.256804316,-3.65,4.791332876,18,0,5,80,,0.044063233,0.04497059,0.067130259,0.074553984,0.190438359,0.262041361,0.014044515,0.030180936,17.19308591,1.599032469,17.16226541
europe,ital012,42.68,13.43,1700,1654,1980,326,ABAL,Gymnosperm,Pinaceae,Abies,Abies alba,Humid,0.170934059,-3.65,3.830014496,29,592.9775355,5,32,,0.04692067,0.052681327,0.087614833,0.110498331,0.420416652,1.017584113,0.015914469,0.029941932,20.19955063,1.565645944,26.67360892
europe,ital013,37.78,15.05,1800,1773,1980,207,PINI,Gymnosperm,Pinaceae,Pinus,Pinus nigra,Arid,0.381631077,-2.8,0.183108263,,537.1692177,5,50,,0.037733253,0.033299353,0.080300114,0.081871135,0.125245647,0.227284475,0.009858245,0.02037848,15.28780802,1.321775593,10.35804605
europe,ital014,45.88,10.42,1650,1840,1980,140,PCAB,Gymnosperm,Pinaceae,Picea,Picea abies,Arid,0.151660678,-3.98,1.998931868,25,193.8657973,4,78,,0.228258224,0.165155966,0.235530944,0.270801766,0.267299735,0.522256973,0.019710836,0.025441296,14.57566657,1.381020157,9.719108561
europe,ital015,39.9,16.23,2000,1441,1980,539,PILE,Gymnosperm,Pinaceae,Pinus,Pinus leucodermis,Humid,0.138634133,,6.607156481,18,590.194593,5,80,,0.044063233,0.04497059,0.067130259,0.074553984,0.190438359,0.262041361,0.014044515,0.030180936,17.19308591,1.599032469,17.16226541
europe,ital016,41.78,14.03,1550,1844,1980,136,PINI,Gymnosperm,Pinaceae,Pinus,Pinus nigra,Humid,0.250930159,-2.8,2.349889372,,291.2154122,5,55,,0.046083054,0.051186887,0.090429127,0.116517113,0.274777637,0.574306903,0.017107194,0.030077401,19.72007956,1.544312783,24.40915003
asia,jhx1,51.45,121.56,750,1951,2013,62,LAGM,Gymnosperm,Pinaceae,Larix,Larix gmelinii,Arid,0.22659566,,0.183108,21,549.808,1,47,0.952380952,0.10085799,0.078445861,0.107762331,0.155756627,0.884041713,2.062308834,0.017015494,0.031878249,14.73162567,1.912914731,9.11194257
europe,lith011,55.07,22.48,25,1878,2002,124,QURO,Angiosperm,Fagaceae,Quercus,Quercus robur,Humid,0.162884961,-2.8,2.868696117,15,501.5413136,6,52,0.235316482,0.083778275,0.080417568,0.159092535,0.260703553,0.568851664,1.756723202,0.02597877,0.032873088,17.62921259,1.763023762,14.39171927
usa,md007,38.98,-77.23,18,1836,1978,142,QUAL,Angiosperm,Fagaceae,Quercus,Quercus alba,Humid,0.291218362,-1.37,0,22,572.0547524,1,16,0.357635611,0.038143837,0.042903859,0.115833634,0.168056208,0.769827791,3.231413415,0.017754792,0.027346642,18.27839737,1.745377694,19.62160611
usa,me005,45.03,-70.32,1097,1776,1976,200,PCRU,Gymnosperm,Pinaceae,Picea,Picea rubens,Humid,0.165706183,-3.529,1.754787518,19,761.0807116,5,98,,0.076982616,0.06990618,0.123253213,0.153927862,8.449559475,1.278862934,0.017359821,0.016485921,17.20826682,1.572499909,12.77034352
usa,me010,44.77,-70.77,930,1667,1976,309,PCRU,Gymnosperm,Pinaceae,Picea,Picea rubens,Humid,0.212196442,-3.529,0.656137942,,790.5791218,5,98,,0.080248717,0.071382561,0.123771966,0.147494423,2.125356991,1.014265595,0.017614988,0.016771207,19.42141314,1.656160307,15.60902108
usa,me015,46.07,-68.85,952,1728,1976,248,PCRU,Gymnosperm,Pinaceae,Picea,Picea rubens,Humid,0.209625265,-3.529,0.366216526,19,503.832728,5,98,0.43006498,0.069809959,0.065107832,0.118339421,0.167095828,3.118149918,1.637082126,0.017002976,0.016766536,15.18504771,1.571367102,10.29009418
mexico,mexi022,26.4,-106.08,3170,1376,1993,617,PSME,Gymnosperm,Pinaceae,Pseudotsuga,Pseudotsuga menziesii,Arid,0.245525222,,5.294880598,22,401.1931116,6,52,,0.03536241,0.036279241,0.049613273,0.074477884,0.167223769,8.407693001,0.018818833,0.026722274,17.84581977,1.417609109,10.71087766
mexico,mexi023,26.4,-106.08,3170,1376,1993,617,PSME,Gymnosperm,Pinaceae,Pseudotsuga,Pseudotsuga menziesii,Arid,0.248453776,,5.294880598,22,401.1931116,6,52,,0.03536241,0.036279241,0.049613273,0.074477884,0.167223769,8.407693001,0.018818833,0.026722274,17.84581977,1.417609109,10.71087766
mexico,mexi024,24.83,-100.07,2500,1845,1995,150,PSME,Gymnosperm,Pinaceae,Pseudotsuga,Pseudotsuga menziesii,Arid,0.438054014,,1.007095445,,46.98290787,6,0,,0.036455596,0.038835442,0.080752282,0.122282337,0.190307724,0.743502989,0.020781286,0.026207654,19.85108763,1.529803512,13.71767809
mexico,mexi025,27.7,-107.62,2200,1644,1993,349,PSME,Gymnosperm,Pinaceae,Pseudotsuga,Pseudotsuga menziesii,Arid,0.286360923,,2.517738613,19,271.5548324,6,52,-0.155299197,0.046151519,0.041386224,0.042754039,0.062797297,0.172439046,50.91935962,0.022635227,0.029697689,14.62794661,1.250539488,8.566783256
mexico,mexi026,20.4,-98.47,2580,1726,1998,272,PSME,Gymnosperm,Pinaceae,Pseudotsuga,Pseudotsuga menziesii,Arid,0.260889044,,0.350957504,,430.0125738,1,21,0.149328665,0.030269246,0.025509247,0.112105024,0.118679264,0.732213002,0.56573371,0.015494415,0.020310586,17.97632641,1.429740302,13.82995289
mexico,mexi027,23.75,-105.75,2591,1481,1993,512,PSME,Gymnosperm,Pinaceae,Pseudotsuga,Pseudotsuga menziesii,Humid,0.201820084,,1.190203708,19,448.62848,6,52,0.170775191,0.034699181,0.033169619,0.045868299,0.088027157,0.400716704,0.769906484,0.013179667,0.019738321,16.64159695,1.34601906,10.56693554
mexico,mexi028,28.33,-108,2250,1583,1993,410,PSME,Gymnosperm,Pinaceae,Pseudotsuga,Pseudotsuga menziesii,Arid,0.263145742,,0.717174029,18,268.7408415,6,52,,0.038585829,0.034458864,0.038434547,0.055710368,0.169793266,2.530363263,0.02333342,0.030488657,14.72021724,1.237276467,7.832216589
mexico,mexi030,25.27,-100.48,3300,1780,1999,219,PSME,Gymnosperm,Pinaceae,Pseudotsuga,Pseudotsuga menziesii,Arid,0.211942426,,5.371175708,19,278.9972592,6,52,,0.033524561,0.032831996,0.097640158,0.124317912,0.27379006,1.320042175,0.02143922,0.027737396,20.29937692,1.306997441,11.52325418
mexico,mexi031,30.4,-108.4,2070,1621,1993,372,PSME,Gymnosperm,Pinaceae,Pseudotsuga,Pseudotsuga menziesii,Arid,0.420223847,,4.516670481,16,352.6442175,6,52,,0.030214026,0.029508147,0.03959911,0.062233371,0.058563187,0.231529329,0.022295933,0.031043764,17.50523875,1.342232947,8.897378029
mexico,mexi032,28.33,-109.05,2160,1806,1993,187,ABSP,Gymnosperm,Pinaceae,Abies,Abies spp.,Arid,0.220969397,,3.006027314,20,418.7757343,6,52,,0.032276535,0.031993705,0.045383067,0.076681654,0.15456933,2.168513264,0.023620447,0.030307927,18.10093128,1.444194795,10.95587952
mexico,mexi033,20.17,-99.7,2560,1731,1998,267,PSME,Gymnosperm,Pinaceae,Pseudotsuga,Pseudotsuga menziesii,Arid,0.265658869,,6.363012131,14,113.1967343,1,21,0.414303717,0.042739953,0.037377029,0.062098409,0.081473402,0.332373329,6.020733115,0.016431004,0.020751669,17.99881415,1.593585297,15.16569452
mexico,mexi034,23.1,-99.23,1800,1772,1995,223,PIMZ,Gymnosperm,Pinaceae,Pinus,Pinus montezumae,Arid,0.325783139,,2.563515679,23,384.9025418,6,0,0.173260313,0.027033072,0.026783019,0.057896444,0.079543326,0.24111213,1.235667152,0.020489217,0.024889985,19.58781361,1.477764773,13.62004685
mexico,mexi035,23.15,-99.15,317,1474,1995,521,TAMU,Gymnosperm,Cupressaceae,Taxodium,Taxodium mucronatum,Humid,0.219285557,-2.878470132,4.226749065,23,167.3853489,6,0,,0.027033072,0.026783019,0.057896444,0.079543326,0.24111213,1.235667152,0.020489217,0.024889985,19.58781361,1.477764773,13.62004685
mexico,mexi036,21.68,-99.78,820,1574,1996,422,TAMU,Gymnosperm,Cupressaceae,Taxodium,Taxodium mucronatum,Arid,0.14067172,-2.878470132,2.502479591,,428.6087732,6,0,,0.030613063,0.027993474,0.072429093,0.090004917,0.231625311,2.491216817,0.018089334,0.022371697,18.54504469,1.526680711,13.74795765
mexico,mexi037,19.53,-97.88,3120,1710,1998,288,PSME,Gymnosperm,Pinaceae,Pseudotsuga,Pseudotsuga menziesii,Humid,0.27358567,,1.037613489,20,260.6402543,1,21,,0.029615721,0.024407775,0.115079667,0.126345162,0.637405423,0.478755462,0.014657619,0.01891863,17.93617397,1.660253085,14.24830304
mexico,mexi042,16.4,-92.05,2187,1865,2006,141,PIMZ,Gymnosperm,Pinaceae,Pinus,Pinus montezumae,Humid,0.18908006,,12.37506676,9,322.4601363,1,45,0.353378328,0.021312386,0.018931215,0.092077144,0.137327016,0.539370261,0.410696608,0.010197811,0.014760971,17.99059942,1.29124091,13.46212917
mexico,mexi043,25.07,-106.3,2000,1675,1993,318,PIPO,Gymnosperm,Pinaceae,Pinus,Pinus ponderosa,Humid,0.263724219,-2.65,1.20546273,28,460.1416303,6,52,,0.039082195,0.037669176,0.044303923,0.069436559,0.256120458,1.398155551,0.016677893,0.02375423,16.51970537,1.335153027,10.06043145
