Region,Site,Latitude,Longitude,Elevation,Start Year,End Year,Age,Species Code,Plant Type,Family,Genus,Species,Climate Region (based on Aridity Index Value),EWCV,P50,Rooting Depth,Canopy Height,Tree Density,AWC,CEC,Ecological Memory,CV_PN_TMP,CV_EP_TMP,CV_PN_VPD,CV_EP_VPD,CV_PN_CWD,CV_EP_CWD,CV_PN_SR,CV_EP_SR,Nm,Pm,SLA
mexico,mexi042,16.4,-92.05,2187,1865,2006,141,PIMZ,Gymnosperm,Pinaceae,Pinus,Pinus montezumae,Humid,0.215348773,,12.37506676,9,322.4601363,1,45,0.252190087,0.025865544,0.021921886,0.074347898,0.089906832,2.610587366,0.535257578,0.022457589,0.009967135,17.99059942,1.29124091,13.46212917
mexico,mexi043,25.07,-106.3,2000,1675,1993,318,PIPO,Gymnosperm,Pinaceae,Pinus,Pinus ponderosa,Humid,0.261957294,-2.65,1.20546273,28,460.1416303,6,52,,0.061806701,0.039082195,0.046305758,0.044303923,0.291811807,0.256120458,0.035579665,0.016677893,16.51970537,1.335153027,10.06043145
mexico,mexi044,17.17,-96.63,2550,1561,2000,439,PSME,Gymnosperm,Pinaceae,Pseudotsuga,Pseudotsuga menziesii,Humid,0.287210893,,84.99275196,9,385.4434514,6,0,,0.035457849,0.027720112,0.051169311,0.080042226,0.439057056,0.74801646,0.023580184,0.009493466,19.18013322,1.513796808,15.0026003
mexico,mexi045,19.17,-97.32,3154,1474,2004,530,PSME,Gymnosperm,Pinaceae,Pseudotsuga,Pseudotsuga menziesii,Humid,0.275026243,,0.183108263,,280.5512995,1,21,0.191292506,0.051572505,0.037703886,0.086044774,0.102895437,0.8962815,0.717135306,0.026599262,0.013986861,18.05522792,1.552563221,15.18583616
mexico,mexi046,17.18,-96.62,2592,1774,2000,226,PSME,Gymnosperm,Pinaceae,Pseudotsuga,Pseudotsuga menziesii,Humid,0.257346281,,1.20546273,9,389.4667998,6,0,0.227260914,0.035457849,0.027720112,0.051169311,0.080042226,0.439057056,0.74801646,0.023580184,0.009493466,19.18013322,1.513796808,15.0026003
asia,mgl4,52.2,122.52,770,,2013,,LAGM,Gymnosperm,Pinaceae,Larix,Larix gmelinii,Humid,0.217892794,,0.183108,17,570.607,1,47,0.973451327,0.070624982,0.105060357,0.217842382,0.095671165,0.872129615,1.044092862,0.032283076,0.018757702,12.65562901,1.645463226,6.641367359
asia,mong007,49.7,91.55,2000,1570,1995,425,LAGM,Gymnosperm,Pinaceae,Larix,Larix gmelinii,Arid,0.234451227,,0.88502327,,0,5,20,0.37680162,0.104645012,0.077000968,0.257626133,0.108763557,1.373497004,0.206582364,0.031879215,0.013112319,18.16650135,1.853285205,16.73170241
africa,morc019,32.9667,-5.0667,2200,1776,2001,225,CDAT,Gymnosperm,Pinaceae,Cedrus,Cedrus atlantica,Arid,0.264380855,-4.5,0,9,41.57886822,5,47,0.252799005,0.081661286,0.047643242,0.054557354,0.050523024,6.794196145,0.198685989,0.024823572,0.007249406,18.19992016,1.604773509,11.00138586
usa,ms002,30.58,-88.02,3,1466,1992,526,TADI,Gymnosperm,Cupressaceae,Taxodium,Taxodium distichum,Arid,0.407308343,-2.135485942,,18,0,,,,0.078025163,0.025144323,0.121073063,0.094449755,0.601317249,7.634093208,0.026731746,0.015708266,14.41260176,1.402205542,13.41222112
usa,mt105,47,-115.17,1710,1758,1983,225,PCEN,Gymnosperm,Pinaceae,Picea,Picea engelmannii,Arid,0.110796755,-4.906946696,1.235980774,30,431.5093472,3,138,0.327113834,0.800638161,0.082278803,0.147385257,0.114723903,0.40212717,0.254599145,0.031331674,0.017498992,14.25907425,1.625167644,6.091842343
usa,mt106,45.7,-113.95,2130,1785,1983,198,PCEN,Gymnosperm,Pinaceae,Picea,Picea engelmannii,Arid,0.162080658,-4.906946696,0.656137942,,261.3873616,3,138,0.222114355,0.47353819,0.092821983,0.147189282,0.118115172,0.533407317,0.226003062,0.030293203,0.015662481,13.61955097,1.578214665,6.32316168
usa,mt107,46.23,-113.77,2160,1782,1983,201,PCEN,Gymnosperm,Pinaceae,Picea,Picea engelmannii,Arid,0.096231812,-4.906946696,0.839246204,19,425.9763529,1,53,0.252841992,0.894108988,0.079063652,0.158949738,0.122879458,0.690253609,0.249302192,0.030515479,0.016067322,15.0852453,1.597188041,9.976821575
usa,mt108,45.75,-112.53,2730,1496,1983,487,PCEN,Gymnosperm,Pinaceae,Picea,Picea engelmannii,Arid,0.136295645,-4.906946696,0.854505226,21,178.2302488,1,53,,0.81597249,0.090937174,0.123890531,0.117706187,0.29884132,0.228629594,0.030633569,0.015200732,15.95616466,1.640961961,12.26614251
usa,nc008,34.32,-78.22,2,365,1985,1620,TADI,Gymnosperm,Cupressaceae,Taxodium,Taxodium distichum,Humid,0.321455589,-2.135485942,2.105745022,20,219.9583427,1,18,0.064033985,0.103034074,0.025670058,0.139314002,0.097089881,1.356902281,2.294092708,0.027476272,0.014484873,14.19528674,1.467577244,13.41226559
usa,nc013,35.35,-83.92,250,1784,1997,213,TSCA,Gymnosperm,Pinaceae,Tsuga,Tsuga canadensis,Humid,0.161689302,-3.07,2.838178073,35,593.9250899,1,16,,0.14381484,0.041071398,0.125229641,0.129465663,0.342028338,2.922871678,0.02719804,0.019637838,17.4419345,1.638982501,16.02762696
usa,nc017,35.15,-79.3667,100,1690,2006,316,PIPA,Gymnosperm,Pinaceae,Pinus,Pinus palustris,Humid,0.166173728,,4.959182116,16,399.2317141,1,28,0.208752722,0.12782995,0.035856071,0.128376179,0.119235919,0.776796398,1.209345131,0.025381614,0.016745787,13.28673233,1.370523741,11.65478526
usa,nc019,35.1333,-79.3667,140,1559,1982,423,PIPA,Gymnosperm,Pinaceae,Pinus,Pinus palustris,Humid,0.128380405,,0.183108263,16,464.5143832,1,28,0.183300652,0.13460794,0.033946849,0.12583028,0.10621669,0.749885671,1.28077018,0.028076599,0.016694653,13.28673233,1.370523741,11.65478526
usa,nc025,35.8333,-76.9333,1,780,1993,1213,TADI,Gymnosperm,Cupressaceae,Taxodium,Taxodium distichum,Humid,0.258712353,-2.135485942,0.183108263,14,573.5936915,1,18,0.218926239,0.112838155,0.030865544,0.136359969,0.109979188,0.870439043,2.07784829,0.026968953,0.015545794,16.09987339,1.506286448,15.57115663
asia,nepa001,28.42,83.75,3220,1740,1978,238,ABSB,Gymnosperm,Pinaceae,Abies,Abies spectabilis,Humid,0.284898404,,1.083390555,,461.1836713,6,42,0.377015927,0.07802769,0.161471823,0.038597427,0.035402095,0.78071633,2.731182597,0.014632623,0.010919928,16.1834743,1.885501673,14.02605505
asia,nepa002,27.75,86.08,3720,1722,1978,256,ABSB,Gymnosperm,Pinaceae,Abies,Abies spectabilis,Humid,0.184613887,,0.091554131,29,139.233746,3,30,0.425995862,0.052151672,1.972531094,0.051280142,0.051098509,0.581730353,0.800735541,0.012747872,0.011257405,17.71059017,2.409688518,15.61459667
usa,nm503,36.98,-107.07,2073,1487,1978,491,PSME,Gymnosperm,Pinaceae,Pseudotsuga,Pseudotsuga menziesii,Arid,0.387535398,,4.028381781,14,281.429638,3,53,,0.36185076,0.069740565,0.135994067,0.062520115,0.984267552,0.158431706,0.024475479,0.016548759,16.24926537,1.769400663,11.68364831
usa,nm520,35.97,-108.8,2755,1540,1978,438,PSME,Gymnosperm,Pinaceae,Pseudotsuga,Pseudotsuga menziesii,Arid,0.186301838,,0.717174029,,216.0023509,1,66,0.184913622,0.33683119,0.046722438,0.097652835,0.051600345,0.204923983,0.072668758,0.031125212,0.019376398,18.06279933,1.607923989,9.972974872
usa,nm529,35.97,-108.8,2755,1652,1978,326,PIPO,Gymnosperm,Pinaceae,Pinus,Pinus ponderosa,Arid,0.162548808,-2.65,0.717174029,,216.0023509,1,66,,0.33683119,0.046722438,0.097652835,0.051600345,0.204923983,0.072668758,0.031125212,0.019376398,18.06279933,1.607923989,9.972974872
usa,nm537,36.68,-107.32,2073,1570,1978,408,PSME,Gymnosperm,Pinaceae,Pseudotsuga,Pseudotsuga menziesii,Arid,0.367317779,,2.594033722,14,137.7289351,5,41,,0.36185076,0.069740565,0.135994067,0.062520115,0.984267552,0.158431706,0.024475479,0.016548759,19.20599316,1.666511365,11.34337511
usa,nm569,36.58,-105.5,3120,1828,1983,155,PCEN,Gymnosperm,Pinaceae,Picea,Picea engelmannii,Arid,0.107493938,-4.906946696,0.854505226,23,440.8070524,3,53,0.174772573,3.302736707,0.046493219,0.1451969,0.0501221,0.168611782,0.080429775,0.034097449,0.014632259,17.58253953,1.594786923,11.72065442
usa,nm570,33.33,-105.67,3120,1554,1983,429,PSME,Gymnosperm,Pinaceae,Pseudotsuga,Pseudotsuga menziesii,Arid,0.220172708,,0.183108263,14,204.4306939,1,66,,0.158129488,0.04641229,0.093279919,0.055640737,0.218423979,0.109221974,0.04137029,0.015756052,17.40332213,1.536973527,10.79446264
usa,nm571,35.25,-107.5,3000,1735,1983,248,PSME,Gymnosperm,Pinaceae,Pseudotsuga,Pseudotsuga menziesii,Arid,0.259537533,,1.44960708,,381.5357711,3,47,0.162642526,0.38124833,0.046336533,0.090040368,0.052039788,0.250657558,0.088779586,0.038593782,0.016088787,19.05704483,1.633185143,11.57924687
usa,nm579,32.8,-105.8,2865,1627,1992,365,PSME,Gymnosperm,Pinaceae,Pseudotsuga,Pseudotsuga menziesii,Arid,0.277435852,,4.287785153,,299.5324634,1,66,,0.192817224,0.05666208,0.09908414,0.067601097,0.31861483,0.132885919,0.041151785,0.016094879,17.95855106,1.530464154,9.315310522
usa,nm580,34.97,-108.18,2375,-136,2004,2140,PSME,Gymnosperm,Pinaceae,Pseudotsuga,Pseudotsuga menziesii,Arid,0.458645476,,0.854505226,10,132.2700897,1,66,,0.507403428,0.057883813,0.085854656,0.056221777,0.231994025,0.093901392,0.039568182,0.017022827,17.45423444,1.56278376,11.65082623
europe,norw001,68.48,16.03,200,1485,1978,493,PISY,Gymnosperm,Pinaceae,Pinus,Pinus sylvestris,Humid,0.155631614,-3.608966667,1.754787518,,657.0676998,3,43,,0.330511631,0.182262539,0.159589839,0.160866073,0.244485872,27.76273098,0.00653934,0.004056715,19.52723638,1.656661553,18.32109025
europe,norw002,63.95,10.88,300,1776,1978,202,PISY,Gymnosperm,Pinaceae,Pinus,Pinus sylvestris,Humid,0.128391619,-3.608966667,0.595101854,,378.6108805,6,29,,1.033134841,0.119587072,0.182760234,0.167159176,0.269240955,4.631478428,0.004760516,0.004131557,15.20102258,1.449620339,12.70939556
europe,norw003,68.48,17.73,50,1702,1978,276,PISY,Gymnosperm,Pinaceae,Pinus,Pinus sylvestris,Humid,0.193665476,-3.608966667,0.106813153,,506.1381204,6,29,0.419111901,0.139227416,0.320147433,0.205271667,0.142772924,0.273926664,4.78407719,0.007835209,0.005209991,22.4979483,1.960609779,21.94752218
europe,norw004,69.25,20.58,80,1775,1978,203,PISY,Gymnosperm,Pinaceae,Pinus,Pinus sylvestris,Humid,0.183621823,-3.608966667,0.259403372,,482.0070847,1,21,0.530382146,0.11373275,1.222086322,0.202908132,0.136974537,0.206288417,3.572060913,0.008687384,0.006297077,21.46849008,2.033877851,20.73021371
europe,norw005,67.07,15.45,40,1761,1978,217,PISY,Gymnosperm,Pinaceae,Pinus,Pinus sylvestris,Humid,0.187837967,-3.608966667,0.854505226,15,404.504489,6,29,0.531104437,0.320197514,0.167602611,0.199598106,0.181273332,0.255020617,1.595904688,0.005724324,0.003865391,20.06517422,1.931841274,19.26589897
europe,norw006,61.42,8.98,880,1754,1978,224,PISY,Gymnosperm,Pinaceae,Pinus,Pinus sylvestris,Humid,0.162912431,-3.608966667,0.198367285,,400.3255035,6,29,0.416779927,0.170635822,0.229523637,0.162751325,0.116904039,0.243580253,0.976836937,0.006443487,0.00788253,18.35895784,2.109573646,17.8895747
europe,norw011,67.6,15.33,90,1550,1997,447,PISY,Gymnosperm,Pinaceae,Pinus,Pinus sylvestris,Humid,0.146960848,-3.608966667,0.625619898,,609.7652307,6,85,0.14702077,0.469707148,0.153218871,0.172747733,0.176838378,0.267957049,1.894336744,0.052269482,0.005337584,19.16150949,1.761523991,18.47032158
europe,norw012,67.62,15.73,160,1550,1997,447,PISY,Gymnosperm,Pinaceae,Pinus,Pinus sylvestris,Humid,0.161923314,-3.608966667,0.091554131,,1063.166751,5,101,,0.375400006,0.150283188,0.189762354,0.171650756,0.251564398,2.358566178,0.052498951,0.005367179,19.16150949,1.761523991,18.47032158
usa,ok007,36.2,-96.22,275,1611,1982,371,QUST,Angiosperm,Fagaceae,Quercus,Quercus stellata,Arid,0.091113299,-1.44,15.59472038,11,544.1189223,5,55,0.446361971,0.144580165,0.042886175,0.129601359,0.110093818,1.548293355,0.780125362,0.031285871,0.017088677,17.34338068,1.663283482,17.77678079
usa,ok022,32.42,-96.98,280,1698,1980,282,QUST,Angiosperm,Fagaceae,Quercus,Quercus stellata,Arid,0.086403625,-1.44,2.166781109,,30.59858246,2,68,,0.082857305,0.034609129,0.138211249,0.112873069,2.942864214,0.541643323,0.032921052,0.015953636,16.92965075,1.828691676,19.68235776
usa,ok025,34.1,-97.67,260,1691,1982,291,QUST,Angiosperm,Fagaceae,Quercus,Quercus stellata,Arid,0.15719564,-1.44,18.76859693,8,153.2355151,1,66,,0.099779626,0.039570264,0.121938848,0.101398223,0.763346615,0.447632,0.033261751,0.016104944,17.1999488,1.611417316,16.65242975
usa,ok031,34.3,-94.65,260,1685,1982,297,PIEC,Gymnosperm,Pinaceae,Pinus,Pinus echinata,Humid,0.212025308,-3.21,7.843137255,23,655.9876137,1,16,0.273587976,0.112126883,0.034582956,0.118571112,0.098398176,1.088667542,1.811903143,0.030867865,0.015592594,15.05115033,1.435012754,12.20303318
usa,or042,42.97,-122.17,2200,1564,1983,419,TSME,Gymnosperm,Pinaceae,Tsuga,Tsuga mertensiana,Humid,0.199202625,,0.656137942,27,128.8267829,3,54,,0.825087216,0.095509407,0.233703861,0.132347056,0.340304042,0.26026869,0.030701533,0.015700818,12.48114115,1.682347975,7.401223166
usa,or043,45.32,-121.65,1300,1504,1983,479,PSME,Gymnosperm,Pinaceae,Pseudotsuga,Pseudotsuga menziesii,Humid,0.100264366,,1.998931868,34,504.5118881,3,54,,0.356177312,0.062733438,0.193140638,0.109637017,0.246647608,0.592571985,0.029198199,0.016980137,13.33587479,1.819153994,8.972854154
usa,or044,42.07,-122.72,1860,1739,1983,244,ABMA,Gymnosperm,Pinaceae,Abies,Abies magnifica,Humid,0.143295998,,5.264362554,21,452.6855923,4,16,0.393427155,0.172559976,0.055912848,0.158640167,0.09855407,0.373980735,0.209512207,0.030852671,0.015313412,14.60030211,1.522619501,10.94004566
usa,or045,45.33,-121.68,1600,1706,1983,277,TSME,Gymnosperm,Pinaceae,Tsuga,Tsuga mertensiana,Humid,0.235762449,,0.854505226,34,351.9458833,3,54,0.291348325,0.356177312,0.062733438,0.193140638,0.109637017,0.246647608,0.592571985,0.029198199,0.016980137,13.33587479,1.819153994,8.972854154
usa,or096,44.4333,-121.95,1139,1838,2013,175,PSME,Gymnosperm,Pinaceae,Pseudotsuga,Pseudotsuga menziesii,Humid,0.134002608,,0.091554131,27,504.9089842,3,54,0.445194184,0.796885244,0.084215049,0.273799648,0.141037837,0.288040759,0.513342534,0.027985148,0.019373955,13.25861605,1.799374484,10.31530051
usa,or097,44.2167,-121.8667,1454,1837,2013,176,TSME,Gymnosperm,Pinaceae,Tsuga,Tsuga mertensiana,Humid,0.133222389,,2.548256657,27,423.806199,3,54,,0.791836469,0.085953605,0.275288191,0.142000918,0.28712971,0.513061246,0.027787853,0.019155371,12.84416528,2.04318985,10.77619023
europe,pola019,49.25,19.92,1500,1699,1978,279,PCAB,Gymnosperm,Pinaceae,Picea,Picea abies,Humid,0.173891734,-3.98,0.869764248,,338.2700177,6,85,0.230339579,22.39862839,0.071920201,0.192892875,0.170432972,0.421690231,1.534830253,0.034062864,0.028290163,16.9778791,1.612729492,12.68217494
europe,pola020,49.25,19.92,1500,1776,1964,188,PCAB,Gymnosperm,Pinaceae,Picea,Picea abies,Humid,0.166050251,-3.98,0.869764248,,338.2700177,6,85,,6.292590197,0.07473636,0.183655033,0.171262163,0.4060667,1.727987965,0.035282058,0.029093844,16.9778791,1.612729492,12.68217494
europe,roma002,45.3,23.67,1650,1804,1981,177,PCAB,Gymnosperm,Pinaceae,Picea,Picea abies,Humid,0.151765562,-3.98,1.419089036,,391.9016053,3,29,0.490086804,1.750219463,0.079813889,0.16225952,0.18650028,0.553555188,1.10727284,0.037908434,0.023246839,16.28795801,1.604161351,11.71941882
europe,roma003,47.45,25.47,1480,1836,1981,145,PCAB,Gymnosperm,Pinaceae,Picea,Picea abies,Humid,0.15347623,-3.98,0.381475547,27,471.3344448,6,66,0.498316293,0.607513452,0.075022226,0.149610029,0.16454875,0.456113182,2.038009428,0.039724925,0.024928661,17.54254822,1.686147906,13.01564538
europe,roma004,45.55,24.67,1600,1884,1981,97,PCAB,Gymnosperm,Pinaceae,Picea,Picea abies,Humid,0.112254664,-3.98,3.936827649,,334.5156206,6,66,0.231767778,0.80185437,0.058851263,0.205121859,0.162040848,0.764091217,0.995702315,0.037891473,0.024074171,18.79246188,1.730753686,16.02166295
asia,russ020,53.6,105,700,1890,1978,88,PISY,Gymnosperm,Pinaceae,Pinus,Pinus sylvestris,Arid,0.151362684,-3.608966667,1.022354467,17,657.6012512,5,64,0.277436724,0.079101718,0.086981044,0.297049449,0.100789177,0.502973842,0.626121673,0.011804388,0.024532583,14.14858037,1.654012993,7.698982026
asia,russ021,66.87,65.63,250,914,1990,1076,LASI,Gymnosperm,Pinaceae,Larix,Larix sibirica,Humid,0.316983376,,0.183108263,,0,1,104,,0.103815073,7.81617418,0.19116771,0.144895679,0.616008222,0.987962657,0.053991632,0.028980331,24.92953574,3.150197815,24.4488259
asia,russ022,66.87,65.63,250,1663,1990,327,PCOB,Gymnosperm,Pinaceae,Picea,Picea obovata,Humid,0.177339864,,0.183108263,,0,1,104,-0.256857555,0.103815073,7.81617418,0.19116771,0.144895679,0.616008222,0.987962657,0.053991632,0.028980331,24.92953574,3.150197815,24.4488259
asia,russ023,66.67,82.33,15,1750,1990,240,LASI,Gymnosperm,Pinaceae,Larix,Larix sibirica,Humid,0.21771685,,0.183108263,10,332.8266056,1,34,,0.108970485,0.588427321,1.012969555,0.16863007,0.325324367,0.807686439,0.053195772,0.011973897,23.68913774,2.904173772,28.99842047
asia,russ024,70.6,104.25,130,1563,1990,427,LAGM,Gymnosperm,Pinaceae,Larix,Larix gmelinii,Humid,0.322641338,,0.183108263,12,86.38802365,5,64,,0.067568069,0.782229261,1.094320912,0.170117877,0.231112712,0.351998925,0.067163756,0.035552688,27.54630997,4.252776643,34.48324417
asia,russ025,69.78,119.12,130,1482,1990,508,LAGM,Gymnosperm,Pinaceae,Larix,Larix gmelinii,Arid,0.334502783,,0,14,98.72708809,5,64,,0.054195167,0.477106416,1.192062244,0.120754475,0.162564212,0.195619784,0.062379646,0.010337874,24.54502763,3.865140081,29.27242942
asia,russ027,68.25,80.18,60,1592,1990,398,LASI,Gymnosperm,Pinaceae,Larix,Larix sibirica,Humid,0.348438653,,0.183108263,,0,6,37,,0.103251579,2.956389172,0.969302466,0.165894267,0.349149777,0.723779708,0.055644403,0.015009847,26.58750372,3.394831337,40.82145744
asia,russ028,67.97,88.92,160,1574,1990,416,LASI,Gymnosperm,Pinaceae,Larix,Larix sibirica,Humid,0.285701997,,0.183108263,,120.2574835,1,104,,0.090667209,0.683139652,1.578663056,0.161953941,0.284220811,0.793602565,0.055766689,0.017537437,25.31811893,3.149629517,33.43437488
asia,russ029,70.52,89.5,50,1657,1990,333,LAGM,Gymnosperm,Pinaceae,Larix,Larix gmelinii,Humid,0.319402463,,0.366216526,10,365.1241778,1,104,,0.072370228,0.984985731,2.112756417,0.177657309,0.299964422,0.549756783,0.064493488,0.022720391,27.8452799,3.557643345,39.71273917
asia,russ030,67.97,88.92,160,1661,1990,329,PCOB,Gymnosperm,Pinaceae,Picea,Picea obovata,Humid,0.219768468,,0.183108263,,120.2574835,1,104,,0.090667209,0.683139652,1.578663056,0.161953941,0.284220811,0.793602565,0.055766689,0.017537437,25.31811893,3.149629517,33.43437488
asia,russ031,69.58,90.5,60,1640,1990,350,PCOB,Gymnosperm,Pinaceae,Picea,Picea obovata,Humid,0.243066997,,0.183108263,,0,,0,,0.071111749,0.727544941,0.358489362,0.150096706,0.278319581,0.801207984,0.061139043,0.024446177,25.97348375,3.557424336,29.58391944
asia,russ032,66.13,71.67,80,1720,1990,270,PCOB,Gymnosperm,Pinaceae,Picea,Picea obovata,Humid,0.195447222,,0.183108263,13,115.6919355,1,104,,0.108894174,1.299074169,1.122306048,0.231909971,,,0.052818435,0.041969453,23.63164526,2.844472108,28.02684428
asia,russ033,66.08,77.68,30,1752,1990,238,PCOB,Gymnosperm,Pinaceae,Picea,Picea obovata,Humid,0.172306086,,0.183108263,,0,1,45,,0.114452925,0.565189323,0.662436247,0.169225306,0.290468127,0.624976069,0.052925085,0.031506393,24.39566278,3.020578589,31.535941
asia,russ034,66.82,69.28,90,1710,1990,280,PCOB,Gymnosperm,Pinaceae,Picea,Picea obovata,Humid,0.205761191,,0.091554131,,0,1,34,,0.119077758,0.544810726,0.589243736,0.173338136,0.374328492,0.447308773,0.053811054,0.036946857,27.00213554,3.416494483,40.29174618
asia,russ035,67.2,69.83,90,1782,1990,208,LASI,Gymnosperm,Pinaceae,Larix,Larix sibirica,Humid,0.374540232,,0.183108263,,0,1,25,0.275029945,0.1150383,0.647844443,0.582996248,0.16554436,0.409546922,0.383233694,0.05661793,0.037856384,24.89259418,2.989992692,28.78588574
asia,russ036,64.92,42.5,230,1674,1991,317,PISY,Gymnosperm,Pinaceae,Pinus,Pinus sylvestris,Humid,0.165063587,-3.608966667,0.183108263,18,638.1455812,1,36,,0.183905911,0.181067266,0.46954619,0.145442762,0.239813885,0.460523627,0.050989669,0.00982738,13.17740436,1.737876838,5.908375836
asia,russ037,65.5,72.65,100,1794,1990,196,PCOB,Gymnosperm,Pinaceae,Picea,Picea obovata,Humid,0.176352025,,0.183108263,,0,1,45,0.160055332,0.11640528,0.361430382,0.618962379,0.170329205,0.382346351,0.549846797,0.051331739,0.04280645,21.79354325,2.73758773,23.81249591
asia,russ038,70.27,103.52,130,1630,1990,360,PCOB,Gymnosperm,Pinaceae,Picea,Picea obovata,Arid,0.228003678,,0.183108263,12,286.2855238,5,64,,0.068423723,1.02378477,0.968043661,0.166223258,0.222750699,0.339980245,0.063921537,0.034700042,27.50038526,4.20059222,34.73923755
asia,russ039,64.92,42.5,230,1711,1991,280,PCAB,Gymnosperm,Pinaceae,Picea,Picea abies,Humid,0.171422791,-3.98,0.183108263,18,638.1455812,1,36,0.188757199,0.183905911,0.181067266,0.46954619,0.145442762,0.239813885,0.460523627,0.050989669,0.00982738,13.17740436,1.737876838,5.908375836
asia,russ040,65.6,50.63,70,1642,1990,348,PCOB,Gymnosperm,Pinaceae,Picea,Picea obovata,Humid,0.250327885,,0.32043946,13,72.36920073,6,78,,0.167105997,0.271966569,0.642844701,0.179141824,0.227248634,0.456383716,0.052371561,0.010844939,13.33442721,1.81131663,6.166367134
asia,russ041,65.6,50.63,70,1638,1990,352,PISY,Gymnosperm,Pinaceae,Pinus,Pinus sylvestris,Humid,0.212255626,-3.608966667,0.32043946,13,72.36920073,6,78,0.250667702,0.167105997,0.271966569,0.642844701,0.179141824,0.227248634,0.456383716,0.052371561,0.010844939,13.33442721,1.81131663,6.166367134
asia,russ042,66.22,56.33,65,1784,1990,206,PCOB,Gymnosperm,Pinaceae,Picea,Picea obovata,Humid,0.20505676,,0.183108263,14,795.3271717,6,78,0.162028011,0.150726954,0.356857473,0.758165667,0.188532596,0.217324226,0.382611721,0.053538207,0.017341983,19.75242067,2.238411652,19.82609303
asia,russ043,63.43,43.55,120,1753,1990,237,PCAB,Gymnosperm,Pinaceae,Picea,Picea abies,Humid,0.175860966,-3.98,0.183108263,23,619.5392023,6,78,0.167517639,0.195203895,0.15536998,0.463956011,0.138977428,0.229666238,0.440142406,0.0481989,0.009349882,13.37534159,1.738143299,6.328070732
